entity;code;year;all_death;neoplasms;ratio;death_rate;gdp;population;sales_of_cigarettes_per_adult_per_day;annual_co2_emissions_tonnes
Germany;DEU;1997;844358;219700;0.260197689;161.6897683;40159.59024;81399250;6.099999905;932347358.9
Germany;DEU;1998;833801;224417;0.269149353;162.9246671;40962.17376;81402671;6.099999905;924404529.9
Germany;DEU;1999;832566;232455;0.27920309;165.1621022;41708.27027;81389935;6.400000095;896882683.4
Germany;DEU;2000;829943;243529;0.293428585;169.2339854;42864.93289;81400883;6.099999905;900960091.2
Germany;DEU;2001;824876;249281;0.30220421;170.3414979;43512.43267;81453894;6.199999809;917476828.5
Germany;DEU;2002;831369;255686;0.307548153;172.3017759;43353.33889;81535124;6.300000191;900955099.1
Germany;DEU;2003;832596;259062;0.311149705;172.1018949;43025.98773;81614371;5.900000095;901969864.6
Germany;DEU;2004;819755;259846;0.316980073;168.7008436;43541.03262;81646474;5.199999809;887996509.2
Germany;DEU;2005;819605;261980;0.319641779;166.4603213;43884.53528;81602739;5;867223505.9
Germany;DEU;2006;815391;262584;0.32203446;164.0165964;45610.78189;81472235;4.5;878747131.4
Germany;DEU;2007;815889;263688;0.323191022;162.2694511;47031.21379;81277836;4.400000095;852096162.2
Germany;DEU;2008;819692;264802;0.323050609;160.532487;47573.02736;81065751;4.199999809;854420962.4
Germany;DEU;2009;826113;264542;0.320224957;157.3370053;44978.11987;80899961;4.300000191;789963521.6
Germany;DEU;2010;826976;258984;0.313169911;151.9599557;46929.99341;80827001;4.199999809;833684918
Germany;DEU;2011;824604;254502;0.308635418;148.0425813;49684.61307;80855629;4.400000095;810802325.3
Germany;DEU;2012;834872;253690;0.30386694;145.55723;49798.96767;80972629;4.199999809;815197408.6
Germany;DEU;2013;851607;255452;0.299964655;144.5255807;49880.57352;81174373;4.099999905;832642995.5
Germany;DEU;2014;855354;254813;0.297903558;141.5278351;50770.61349;81450370;4.099999905;793635843.4
Germany;DEU;2015;886923;260050;0.293204709;142.2164769;51083.92166;81787411;4.199999809;797078165.2
Greece;GRC;1990;90340;23726;0.262630064;158.9349483;24306.5524;10225990;8.300000191;83375363.77
Greece;GRC;1991;92003;24536;0.266686956;161.0445357;24761.04476;10315109;8.100000381;83350936.29
Greece;GRC;1992;93946;25363;0.269974241;163.4819801;24744.62833;10420226;7.099999905;84915798.12
Greece;GRC;1993;94229;25785;0.273641872;163.2701671;24205.90049;10533811;6.800000191;84229453.79
Greece;GRC;1994;95472;26304;0.275515334;163.6804401;24566.70379;10644939;9.399999619;86391992.45
Greece;GRC;1995;96923;26840;0.276920855;164.2470476;24965.62407;10745502;8.899999619;86945641.44
Greece;GRC;1996;97820;27285;0.278930689;164.14271;25567.25646;10832139;9.199999809;89098551.49
Greece;GRC;1997;98077;27625;0.281666446;163.4192152;26582.29752;10906248;9.5;93804204.26
Greece;GRC;1998;99745;28280;0.283522984;164.5722666;27465.01574;10970121;8.899999619;98624771.25
Greece;GRC;1999;101138;28971;0.286450197;165.9388164;28200.55616;11027899;9.699999809;97941650.36
Greece;GRC;2000;101466;29421;0.289959198;165.8138158;29186.32455;11082103;9.899999619;102982297.8
Greece;GRC;2001;101501;29783;0.293425681;164.9725163;30234.59596;11134447;10.30000019;105368972.3
Greece;GRC;2002;101627;30000;0.295197142;163.6600892;31305.69367;11182308;9.800000191;105011397.7
Greece;GRC;2003;101974;30307;0.297203209;162.804003;33040.7683;11218879;10.10000038;109083182.1
Greece;GRC;2004;101621;30556;0.300685882;161.3784525;34627.18067;11234993;10.69999981;109530021
Greece;GRC;2005;101281;30654;0.302662888;158.7210029;34732.64407;11224800;10.39999962;113925112.1
Greece;GRC;2006;101562;30777;0.303036569;155.7253904;36585.83956;11185231;10.10000038;112464909.9
Greece;GRC;2007;104500;31382;0.30030622;155.4125601;37687.43334;11120371;10.60000038;114582632.9
Greece;GRC;2008;104066;31598;0.303634232;153.1414112;37461.53877;11040312;9.100000381;111112528.2
Greece;GRC;2009;104540;31443;0.300774823;149.437724;35756.24552;10959268;10.39999962;104340534
Greece;GRC;2010;104886;31350;0.298895944;146.1073184;33753.61775;10887640;7.599999905;97342975.8
Greece;GRC;2011;107650;31956;0.296850906;145.8941124;30372.76057;10829074;8.300000191;94531703.27
Greece;GRC;2012;110439;32636;0.295511549;146.4587583;28374.67695;10781119;7;91417801.13
Hungary;HUN;1990;141697;31280;0.220752733;219.4768795;4525;10377135;9.399999619;73455459.18
Hungary;HUN;1991;141733;31433;0.221776157;219.4296036;16424.90912;10363050;8.699999809;69777271.55
Hungary;HUN;1992;147192;32909;0.223578727;228.838309;15927.85268;10358622;8.5;62408845.03
Hungary;HUN;1993;148764;33455;0.224886397;231.6227693;15854.16005;10359052;9;63539702.92
Hungary;HUN;1994;146241;33370;0.228184982;229.8780606;16343.76319;10357586;9.300000191;61882727.41
Hungary;HUN;1995;145265;33647;0.231624961;229.9271676;16610.3165;10349308;9;61612876.49
Hungary;HUN;1996;139182;32860;0.236093748;222.4927914;16652.58523;10332451;6.900000095;63176983.12
Hungary;HUN;1997;138557;33325;0.240514734;223.8855984;17210.63493;10308479;7.199999809;61755899.9
Hungary;HUN;1998;140587;34412;0.244773699;229.411772;17923.50523;10279610;7.199999809;61348289.98
Hungary;HUN;1999;140889;35153;0.249508478;232.5095028;18526.34502;10249407;7.5;61828203.67
Hungary;HUN;2000;134660;34527;0.256401307;226.0252609;19406.52134;10220509;7;58551660.59
Hungary;HUN;2001;131491;34712;0.263987649;224.2483101;20243.54225;10193451;6.800000191;60171658.83
Hungary;HUN;2002;132022;35369;0.267902319;226.0423115;21263.80884;10167286;6.5;59162844.39
Hungary;HUN;2003;133360;36101;0.270703359;228.205124;22195.81946;10141341;6.400000095;61936782.98
Hungary;HUN;2004;131858;35952;0.272656949;224.7963446;23317.86912;10114481;5.300000191;60406241.13
Hungary;HUN;2005;134153;36538;0.272360663;225.9547664;24355.78192;10085942;5.199999809;60499964.51
Hungary;HUN;2006;131716;36166;0.274575602;221.085164;25377.05222;10055657;6.800000191;59839431.29
Hungary;HUN;2007;133010;36688;0.275828885;222.0017152;25477.94929;10024158;6.599999905;58522308.45
Hungary;HUN;2008;129587;36025;0.277998565;215.4781971;25792.70252;9991867;6.5;57438167.2
Hungary;HUN;2009;130291;36192;0.277778204;213.9359273;24102.01369;9959439;6.199999809;51781050.5
Hungary;HUN;2010;128960;35779;0.277442618;208.8021942;24427.62873;9927380;6.099999905;52120536.86
Hungary;HUN;2011;128080;35470;0.27693629;204.4614845;24971.47736;9895689;5.900000095;50358001.09
Hungary;HUN;2012;127159;34861;0.274152832;198.85986;24754.22591;9864363;3.299999952;46808494.95
Iceland;ISL;1990;1657;439;0.264936632;152.8212703;25384;255044;5.900000095;2237420.56
Iceland;ISL;1991;1675;448;0.267462687;153.2447103;26802;257616;5.900000095;2117704.28
Iceland;ISL;1992;1691;456;0.269662921;153.0136133;27124;260154;5.599999905;2263016.39
Iceland;ISL;1993;1698;463;0.272673734;152.4769442;23579;262650;5.300000191;2421023.49
Iceland;ISL;1994;1725;473;0.274202899;152.8796258;24018;265140;5.199999809;2361911.91
Iceland;ISL;1995;1815;486;0.267768595;154.7780983;33666.21153;267627;5;2465117.75
Iceland;ISL;1996;1755;496;0.282621083;155.0935567;35014.23134;270144;5;2520135.12
Iceland;ISL;1997;1752;502;0.28652968;153.921618;36732.93556;272709;4.800000191;2615622.63
Iceland;ISL;1998;1739;506;0.290971823;152.258697;39017.43768;275294;4.599999905;2635456.44
Iceland;ISL;1999;1713;503;0.293636894;148.3062327;40103.86599;277868;4.699999809;2841273.75
Iceland;ISL;2000;1681;502;0.298631767;144.9995334;41530.51732;280439;4.5;2933983.78
Iceland;ISL;2001;1687;511;0.302904564;143.8740848;42626.92307;282910;4.300000191;2862684.17
Iceland;ISL;2002;1705;523;0.306744868;143.6244399;42484.51611;285329;4.199999809;2987901.53
Iceland;ISL;2003;1697;527;0.310548026;141.1731849;43095.35686;287955;3.900000095;2979691.74
Iceland;ISL;2004;1703;534;0.313564298;139.3730792;46051.74389;291102;3.799999952;3101239.5
Iceland;ISL;2005;1718;546;0.317811409;139.0323468;48104.65181;294976;3.700000048;2968905.33
Iceland;ISL;2006;1751;561;0.32038835;139.0131362;49956.84865;299727;3.599999905;3147041.63
Iceland;ISL;2007;1770;573;0.323728814;138.2079355;52827.01012;305181;3.599999905;3493947.41
Iceland;ISL;2008;1770;578;0.326553672;135.8786361;52999.43754;310855;3.5;3794949.86
Iceland;ISL;2009;1788;588;0.32885906;134.8212473;48770.95034;316057;3.299999952;3731083.46
Iceland;ISL;2010;1792;594;0.331473214;133.222677;47457.62292;320342;2.900000095;3620931.2
Iceland;ISL;2011;1809;600;0.331674959;131.3213036;48186.16729;323471;2.799999952;3486406.56
Iceland;ISL;2012;1837;609;0.331518781;130.3783323;48440.25508;325642;2.700000048;3488686.34
Iceland;ISL;2013;1846;611;0.330985915;127.4597633;50168.68853;327194;2.299999952;3481781.92
Iceland;ISL;2014;1807;594;0.328721638;121.0453495;50450.74161;328592;2.299999952;3461844.02
Iceland;ISL;2015;1845;605;0.327913279;119.9829309;52142.93281;330237;2.200000048;3536411.99
Ireland;IRL;1990;29601;7338;0.247897031;180.8026529;26793.49228;3510881;6.300000191;32877935.7
Ireland;IRL;1991;29522;7388;0.250254048;179.5658988;27153.945;3517704;6.699999809;33606745.97
Ireland;IRL;1992;29603;7467;0.252237949;179.1426651;27870.97427;3529847;6.400000095;33417982.65
Ireland;IRL;1993;29914;7539;0.252022464;178.826988;28478.72593;3546929;6;33649184.97
Ireland;IRL;1994;29712;7488;0.252019386;175.7071081;29999.42489;3567918;6.199999809;34772191.86
Ireland;IRL;1995;30246;7602;0.25133902;176.0765672;32721.50384;3592180;6.5;35794378.76
Ireland;IRL;1996;30140;7591;0.251857996;173.553753;34856.46939;3619633;6.099999905;37410959.7
Ireland;IRL;1997;30097;7647;0.25407848;172.5466268;38309.57756;3651096;6.199999809;38752357.22
Ireland;IRL;1998;30067;7725;0.256926198;172.0081249;41220.78455;3687821;6.199999809;40650102.4
Ireland;IRL;1999;30304;7869;0.259668691;172.856474;45040.99812;3731472;6.599999905;42377781.15
Ireland;IRL;2000;29731;7903;0.265816824;170.9685955;48628.45114;3783095;6.400000095;45193952.6
Ireland;IRL;2001;28750;7856;0.273252174;167.0479378;50401.8203;3842253;6.199999809;47557354.23
Ireland;IRL;2002;28210;7897;0.279936193;164.7508148;52483.48238;3907995;6.300000191;46034585.94
Ireland;IRL;2003;27630;7960;0.288092653;162.7691201;53184.88322;3980077;5.599999905;45639123.35
Ireland;IRL;2004;27298;8083;0.296102279;161.7212575;55763.26049;4058131;4.699999809;46129741.06
Ireland;IRL;2005;26935;8111;0.301132356;158.4160366;57691.56165;4141218;4.699999809;48104566.61
Ireland;IRL;2006;27026;8278;0.306297639;157.7319848;58960.21559;4230619;4.599999905;47550194.52
Ireland;IRL;2007;26819;8387;0.312726052;155.9245523;60326.65415;4324649;4.400000095;47622946.16
Ireland;IRL;2008;26866;8560;0.318618328;155.1325267;56485.69925;4415871;4;47300105.44
Ireland;IRL;2009;27046;8746;0.323374991;154.3487731;53077.387;4494572;3.799999952;42108507.15
Ireland;IRL;2010;26414;8711;0.329787234;149.4148463;53725.0336;4554330;3.400000095;41679517.5
Ireland;IRL;2011;27256;9017;0.33082624;150.3678152;53812.79473;4591115;3.5;38009303.68
Israel;ISR;1990;27777;7083;0.25499514;149.6288194;23543;4448348;6.400000095;35823058.99
Israel;ISR;1991;29308;7583;0.258734816;154.4350846;27024.51;4589305;6.099999905;36148642.25
Israel;ISR;1992;30839;8083;0.262103181;159.0131736;14407;4752826;6.199999809;42083020.26
Israel;ISR;1993;31100;8383;0.269549839;159.0834538;14107;4929413;6;44234274.63
Israel;ISR;1994;32024;8781;0.2742006;160.6727237;25055;5105571;6;47474499.67
Israel;ISR;1995;33059;9230;0.279197798;162.9533788;28338.15215;5271368;6.099999905;49865162.03
Israel;ISR;1996;33602;9528;0.28355455;163.2534279;28986.204;5424241;6;51935752
Israel;ISR;1997;33959;9795;0.288436055;163.1655494;29366.77208;5566551;5.599999905;54863876.45
Israel;ISR;1998;34573;10099;0.292106557;163.3946707;29845.89164;5699279;5;56009298.46
Israel;ISR;1999;34807;10275;0.295199242;161.4960568;29994.60008;5824944;5.199999809;54754513.71
Israel;ISR;2000;35221;10437;0.296328895;158.8665811;31416.93851;5945949;5;59519380.4
Israel;ISR;2001;35610;10531;0.295731536;155.8925071;30715.58046;6060679;5.199999809;63022354.14
Israel;ISR;2002;36970;10730;0.290235326;154.3844809;30117.88148;6169311;5;59299733.73
Israel;ISR;2003;36358;10875;0.299108862;152.0121647;29911.38638;6278374;4.800000191;62414677.8
Israel;ISR;2004;36077;10900;0.302131552;147.9335875;30621.96294;6396511;4.599999905;58679118.7
Israel;ISR;2005;36215;11078;0.305895347;145.6742835;31239.00686;6529470;4.400000095;56524006.09
Israel;ISR;2006;36678;11273;0.307350455;143.5596349;32408.39179;6680641;4.300000191;62149082.51
Israel;ISR;2007;36834;11578;0.314329152;142.8507383;33666.14333;6847148;4.300000191;62799906.46
Israel;ISR;2008;37012;11656;0.314924889;139.5336488;34065.41255;7020832;4.300000191;67980275.98
Israel;ISR;2009;36859;11751;0.318809517;136.4821878;33568.59366;7190037;4.199999809;63860946.43
Israel;ISR;2010;36747;12037;0.327564155;135.0931427;34800.24747;7346446;4.099999905;68286901.35
Israel;ISR;2011;37782;12314;0.325922397;133.6808804;35743.53861;7487095;4.099999905;68594737.31
Israel;ISR;2012;38230;12499;0.326942192;131.4172708;35942.71484;7614946;3.900000095;74784472.67
Israel;ISR;2013;38672;12688;0.328092677;129.4176956;36759.84145;7734834;3.5;65997069.72
Israel;ISR;2014;40960;12855;0.313842773;127.1765506;37474.84918;7854216;3.299999952;63550652.02
Italy;ITA;1990;529150;150468;0.284357933;171.8422524;36585.6799;57048237;5.199999809;439944101.6
Italy;ITA;1991;537136;153729;0.28620126;172.108671;37122.82193;57088125;5.099999905;440094422.4
Italy;ITA;1992;535306;155014;0.289580165;170.6315174;37407.11132;57145308;5;439210414.2
Italy;ITA;1993;536737;156976;0.292463534;169.8593728;37065.43412;57197610;5;431600973.5
Italy;ITA;1994;540256;159152;0.29458627;169.3111071;37855.00774;57213538;5.099999905;425490635.3
Italy;ITA;1995;541602;160486;0.296317222;167.638723;38947.20131;57174412;5.099999905;451978906.6
Italy;ITA;1996;544087;162212;0.298136144;166.0529817;39429.49556;57065231;5;444561573.8
Italy;ITA;1997;545667;163875;0.300320525;164.9612443;40129.90188;56903633;5;449465620.7
Italy;ITA;1998;552276;166834;0.302084465;165.1856801;40844.74561;56742755;5.099999905;460240327.6
Italy;ITA;1999;548940;167759;0.305605348;163.3572903;41501.78837;56655629;5.400000095;464601452.9
Italy;ITA;2000;544548;168116;0.308725769;160.839518;43053.93306;56692178;5.599999905;470767746.9
Italy;ITA;2001;544487;169591;0.311469328;158.9689356;43869.42794;56875148;5.699999809;476201869.1
Italy;ITA;2002;548384;170780;0.311424112;157.1861964;43915.38534;57182521;5.800000191;477709338.5
Italy;ITA;2003;555480;172929;0.311314539;156.4426011;43781.21998;57564589;5.599999905;491480723.9
Italy;ITA;2004;540323;170704;0.315929546;151.7589345;44118.03664;57948421;5.400000095;495527786
Italy;ITA;2005;542450;171231;0.315662273;149.2054609;44260.82742;58281209;5;495234014.9
Italy;ITA;2006;545214;172461;0.316317996;146.8583926;44918.17035;58542619;5.099999905;489749969.4
Italy;ITA;2007;551697;174694;0.31664845;145.4075791;45356.53672;58747862;5;480491585.7
Italy;ITA;2008;558180;177251;0.317551686;144.265699;44623.60202;58922116;5;468062059.9
Italy;ITA;2009;562648;179228;0.318543743;142.8351173;42074.92125;59105622;4.800000191;415932393.3
Italy;ITA;2010;560902;179568;0.320141486;140.2930349;42664.35527;59325232;4.699999809;424873161.2
Japan;JPN;1990;807559;242827;0.300692581;146.9819148;32168.76411;124505243;8.800000191;1155263415
Japan;JPN;1991;824802;250951;0.304256052;146.9693063;33137.70311;124929764;8.899999619;1167040517
Japan;JPN;1992;846809;260596;0.307738817;147.5108127;33294.91604;125331300;8.800000191;1176942570
Japan;JPN;1993;864505;268657;0.310763963;147.2158401;33015.27657;125707407;8.800000191;1170196733
Japan;JPN;1994;871018;274431;0.315069264;145.8164512;33250.17851;126053127;8.800000191;1225173421
Japan;JPN;1995;899522;286045;0.317996669;147.1065857;34081.89842;126365486;8.800000191;1237852824
Japan;JPN;1996;892671;291298;0.326321792;145.07119;35058.80366;126644099;9.100000381;1249875688
Japan;JPN;1997;903186;297977;0.329917647;143.4335925;35351.71884;126892745;8.5;1243367132
Japan;JPN;1998;932157;309916;0.33247189;144.3772656;34857.95837;127117436;8.699999809;1203710533
Japan;JPN;1999;956957;319388;0.333753763;144.1996155;34706.70465;127326063;8.5;1239840120
Japan;JPN;2000;957156;322782;0.337230295;141.0808822;35611.80391;127524168;8.300000191;1262734462
Japan;JPN;2001;963477;326594;0.338974361;138.1922178;35670.45493;127713824;8.100000381;1248087424
Japan;JPN;2002;978259;332265;0.339649316;135.7978612;35629.59859;127893075;7.900000095;1277236546
Japan;JPN;2003;1004905;341661;0.339993333;135.1030844;36096.77438;128058368;7.599999905;1285385412
Japan;JPN;2004;1027241;349905;0.340626007;134.1296166;36880.1788;128204183;7.400000095;1280036122
Japan;JPN;2005;1063783;360992;0.339347404;134.064886;37489.85337;128326115;7.199999809;1286856314
Japan;JPN;2006;1079326;365726;0.338846651;131.8362944;37998.12334;128422740;6.800000191;1262639452
Japan;JPN;2007;1101589;372831;0.338448369;130.1995209;38582.32219;128494050;6.5;1300051973
Japan;JPN;2008;1124395;379320;0.337354755;128.5560963;38141.93397;128538644;6.199999809;1229245450
Japan;JPN;2009;1142028;384511;0.336691395;126.8114875;36080.51723;128555196;5.900000095;1160203633
Japan;JPN;2010;1176098;394137;0.335122583;126.4709175;37586.16715;128542349;5.300000191;1211572868
Japan;JPN;2011;1229287;404601;0.329134694;126.4505584;37612.38831;128498966;4.900000095;1261398590
Japan;JPN;2012;1228031;409993;0.333862093;124.4432201;38235.74504;128423571;4.900000095;1302082927
Japan;JPN;2013;1241583;414556;0.333893103;122.4851014;39056.86981;128314189;4.900000095;1314069572
Japan;JPN;2014;1250427;417643;0.334000305;120.3996622;39255.27845;128168630;4.5;1264173252
Japan;JPN;2015;1264006;420328;0.332536396;118.1714665;39777.53102;127985139;4.599999905;1223666475
Kazakhstan;KAZ;1990;126225;22895;0.181382452;178.1269128;13475.6399;16383881;3.900000095;266516854.4
Kazakhstan;KAZ;1991;131015;22916;0.17491127;177.3344471;11917.71405;16373308;3.599999905;257097203.1
Kazakhstan;KAZ;1992;138039;23235;0.168321996;179.3386251;11294.73658;16302809;3.599999905;232939189.3
Kazakhstan;KAZ;1993;148681;24134;0.162320673;185.7182468;10292.19832;16181161;4.699999809;205244532.3
Kazakhstan;KAZ;1994;156441;24450;0.156288952;188.3945665;9126.25583;16022224;4.900000095;171065998.9
Kazakhstan;KAZ;1995;162841;24581;0.150950928;189.8560231;8552.451997;15839357;5.099999905;162683135.1
Kazakhstan;KAZ;1996;162332;23903;0.147247616;185.1525059;8726.538477;15631926;3.799999952;149002665.6
Kazakhstan;KAZ;1997;158438;22943;0.144807433;178.1080566;9016.003247;15406005;3.900000095;140769296.7
Kazakhstan;KAZ;1998;153781;21994;0.14302157;170.6847425;8998.901209;15190168;4.400000095;135093762.4
Kazakhstan;KAZ;1999;150646;21251;0.14106581;164.6851042;9330.564789;15020573;4.400000095;107323002.3
Kazakhstan;KAZ;2000;152182;20999;0.137986096;162.1088563;10275.76187;14922724;4.400000095;133538744
Kyrgyzstan;KGZ;1992;35122;4168;0.118672057;130.7469644;3978.909914;4454192;5;11166355.81
Kyrgyzstan;KGZ;1993;37022;4270;0.115336827;132.7962052;3362.829;4483844;5.800000191;8585856.98
Kyrgyzstan;KGZ;1994;39217;4372;0.111482265;135.2883147;2688.351778;4518808;4;6204460.34
Kyrgyzstan;KGZ;1995;39117;4259;0.108878493;131.1254222;2517.28445;4566096;3.900000095;4511047.89
Kyrgyzstan;KGZ;1996;37694;4005;0.106250332;122.2934446;2656.01772;4629403;3.900000095;5664198.74
Kyrgyzstan;KGZ;1997;37061;3830;0.103343137;116.0080689;2877.098569;4705651;3.799999952;5573045.63
Kyrgyzstan;KGZ;1998;36789;3704;0.100682269;111.2480129;2893.417535;4786772;3.799999952;5913136.99
Latvia;LVA;1990;32117;5626;0.175172027;159.8358365;2802;2664447;4.199999809;19805894.32
Latvia;LVA;1991;32456;5635;0.17361967;159.6582095;2556;2649161;4.400000095;18038633.66
Latvia;LVA;1992;33528;5738;0.171140539;162.0484835;633;2620254;4.400000095;14267237.24
Latvia;LVA;1993;37317;6285;0.168421899;177.260156;1022;2582658;4.5;11987761.82
Latvia;LVA;1994;40030;6711;0.167649263;189.6761296;1725;2543632;4.800000191;10420264.02
Latvia;LVA;1995;37479;6298;0.168040769;178.6674849;9506.29731;2508476;5.199999809;9167583.93
Latvia;LVA;1996;32582;5532;0.169786999;156.7809934;9861.003287;2478832;5.400000095;9243541.57
Latvia;LVA;1997;31510;5419;0.17197715;152.7970003;10842.58079;2453310;3.400000095;8706818.52
Latvia;LVA;1998;32662;5709;0.174790276;160.2507683;11639.31996;2430546;3.400000095;8328911.44
Latvia;LVA;1999;31245;5537;0.177212354;154.7406204;12056.09251;2408088;3.400000095;7737970.81
Latvia;LVA;2000;30454;5481;0.179976358;152.4234848;12863.30935;2384150;3.5;7099045.69
Latvia;LVA;2001;31765;5773;0.18174091;159.9936514;13854.40956;2358689;4.099999905;7516325.91
Latvia;LVA;2002;31280;5771;0.184494885;159.1560192;15009.05998;2332528;3.700000048;7542934.27
Latvia;LVA;2003;31043;5780;0.186193345;158.3293541;16433.03952;2305845;3.799999952;7740669.66
Latvia;LVA;2004;30735;5832;0.189751098;158.8382583;18025.7035;2278922;5.300000191;7750956.32
Latvia;LVA;2005;31682;6109;0.192822423;165.7316481;20175.8162;2251996;6;7835154.95
Latvia;LVA;2006;33055;6447;0.195038572;174.7251327;22802.36632;2225063;6.900000095;8333306.34
Latvia;LVA;2007;32307;6456;0.199832854;174.6828826;25294.38873;2198089;4.800000191;8655065.49
Latvia;LVA;2008;30368;6207;0.204392782;167.0637721;24711.10745;2171248;5.699999809;8218723.54
Latvia;LVA;2009;29231;6102;0.208750984;163.3790167;21540.08556;2144784;3.400000095;7480704.55
Latvia;LVA;2010;28931;6111;0.211226712;162.5413593;21023.90133;2118855;2.700000048;8646955.88
Latvia;LVA;2011;28331;6063;0.214005859;160.3652705;22795.19771;2093606;3;7882679.59
Latvia;LVA;2012;28086;5998;0.213558356;157.6128433;24060.98577;2069018;2.900000095;7583855.02
Latvia;LVA;2013;28530;6092;0.213529618;159.6055618;24881.90877;2044950;3;7423592.75
Latvia;LVA;2014;27860;5966;0.214142139;155.7684569;25387.00765;2021220;2.799999952;7238753.42
Lithuania;LTU;1990;37364;7018;0.187827856;157.5564733;8591;3696035;4.199999809;35787206.01
Lithuania;LTU;1991;39302;7355;0.187140604;163.4988226;2776;3697451;4.699999809;37883283.4
Lithuania;LTU;1992;39276;7289;0.185584072;160.6730956;2318;3688103;4.699999809;21187061.98
Lithuania;LTU;1993;43269;7953;0.183803647;173.8285832;2022;3670653;4.699999809;16332141.32
Lithuania;LTU;1994;44651;8160;0.182750666;177.2799638;8862;3649142;4.699999809;15748218.61
Lithuania;LTU;1995;43681;8048;0.184244866;174.0860427;10640.36003;3626609;4.900000095;15004147.33
Lithuania;LTU;1996;41120;7681;0.186794747;164.8724207;11274.64011;3603756;5.099999905;15658819.88
Lithuania;LTU;1997;39251;7429;0.189269063;157.9491189;12302.1012;3579911;7;15070195.51
Lithuania;LTU;1998;39275;7596;0.193405474;159.6326596;13317.90773;3555140;7;15888040.21
Lithuania;LTU;1999;38418;7597;0.197745848;157.9155872;13259.61695;3529189;7;13407518.49
Lithuania;LTU;2000;37857;7634;0.201653591;157.1674842;13846.68329;3501842;5.300000191;11788024.43
Lithuania;LTU;2001;39739;7991;0.201087093;162.6928455;14872.37909;3473623;5.599999905;12496126.26
Lithuania;LTU;2002;39491;7965;0.201691525;160.3327572;16004.4389;3444777;4.699999809;12602371.8
Lithuania;LTU;2003;40047;8058;0.201213574;160.3887877;17839.78274;3414367;3.799999952;12591879.79
Lithuania;LTU;2004;40342;8077;0.200213177;159.2262847;19226.46927;3381134;3.099999905;13167324.7
Lithuania;LTU;2005;42878;8483;0.197840384;166.3278763;21053.1846;3344259;3.299999952;14089324.04
Lithuania;LTU;2006;44208;8640;0.195439739;168.6008056;22977.99665;3303329;5.699999809;14402957.44
Lithuania;LTU;2007;45530;9074;0.199297167;176.413733;25835.36802;3258984;6.300000191;15763269.16
Lithuania;LTU;2008;44154;8931;0.20226933;172.4757329;26784.88003;3212867;5.900000095;15079845.47
Lithuania;LTU;2009;40725;8383;0.205844076;160.0082229;23065.06196;3167270;5.099999905;12828004.95
Lithuania;LTU;2010;41025;8535;0.208043876;161.3160909;23942.76036;3123825;4.199999809;13712631.72
Lithuania;LTU;2011;40479;8428;0.208206724;158.0327109;25968.58342;3083402;3.799999952;14066638.52
Lithuania;LTU;2012;40209;8371;0.208187222;155.7848726;27330.89595;3045561;3.5;14133749.57
Lithuania;LTU;2013;40701;8453;0.207685315;156.3007298;28589.02666;3008938;3.900000095;13106309.08
Lithuania;LTU;2014;39601;8251;0.208353324;151.4639213;29855.83149;2971498;4;12874668.05
Moldova;MDA;1990;43766;6280;0.143490381;140.2397346;1210;4365562;6.599999905;0
Moldova;MDA;1991;46678;6444;0.138052187;142.8472795;1350;4375053;6.599999905;0
Moldova;MDA;1992;45825;6032;0.131631206;132.9220375;1500;4376804;6.5;21080649.8
Moldova;MDA;1993;47127;6086;0.129140408;132.9215503;2300;4371155;4.199999809;15970388.5
Moldova;MDA;1994;52776;6622;0.1254737;143.5554225;4560;4358790;4.099999905;12390324.1
Moldova;MDA;1995;54135;6601;0.121935901;142.5836476;5696.158359;4340602;4.099999905;11405405.8
Moldova;MDA;1996;51111;6108;0.119504608;131.7929757;5372.138502;4316225;4.099999905;11687090
Moldova;MDA;1997;46812;5487;0.117213535;117.9429698;5480.854333;4286477;4.900000095;7301343.3
Moldova;MDA;1998;44794;5211;0.116332545;111.4062723;5124.354896;4254835;4.699999809;6443857.2
Moldova;MDA;1999;45703;5229;0.114412621;110.8677305;4959.535128;4225835;4.699999809;4684556.2
Netherlands;NLD;1990;121744;36424;0.299185175;183.1034458;36461.41902;14965442;7.599999905;162440836.2
Netherlands;NLD;1991;122671;37243;0.303600688;184.2580767;37057.58313;15064522;8;170819825.4
Netherlands;NLD;1992;124111;37878;0.305194544;184.379209;37405.92997;15165856;7.300000191;170654887
Netherlands;NLD;1993;127645;38790;0.303889694;186.0625922;37613.25219;15268005;6.599999905;170796225.4
Netherlands;NLD;1994;127110;38763;0.304956337;183.2650913;38494.21785;15369121;6.800000191;171398399.4
Netherlands;NLD;1995;128177;38707;0.301980855;180.3279035;39498.13682;15467852;6.800000191;173032706.8
Netherlands;NLD;1996;129894;39769;0.306165027;182.3716058;40691.89032;15563252;6.199999809;182473197.5
Netherlands;NLD;1997;129786;40055;0.308623426;180.8459726;42235.48907;15655482;6.5;175292382.2
Netherlands;NLD;1998;130837;40448;0.309148024;179.8469737;43933.56811;15745650;6.599999905;176402161
Netherlands;NLD;1999;132767;40907;0.308111202;179.2160593;45839.13146;15835525;6.400000095;170991277.1
Netherlands;NLD;2000;133061;40556;0.304792539;175.2064731;47422.2034;15926188;6.400000095;171935801.2
